date,item_nbr,unit_sales,onpromotion,weekday,DayFromWagePaid,DayToWagePaid,OilPrice,transactions,type
2013-05-19,819228.0,1.476,,6,4,12,96.1,497.0,Weekend
2013-05-20,819228.0,6.126,,0,5,11,96.29,1732.0,Work
2013-05-21,819228.0,2.521,,1,6,10,95.55,1692.0,Work
2013-05-22,819228.0,7.521,,2,7,9,93.98,1865.0,Work
2013-05-23,819228.0,10.488,,3,8,8,94.12,1753.0,Work
2013-05-24,819228.0,40.006,,4,9,7,93.84,496.0,Holiday
2013-05-25,819228.0,4.821,,5,10,6,94.0425,1107.0,Weekend
2013-05-26,819228.0,1.635,,6,11,5,94.245,411.0,Weekend
2013-05-27,819228.0,8.268,,0,12,4,94.4475,1748.0,Work
2013-05-28,819228.0,7.641,,1,13,3,94.65,1787.0,Work
2013-05-29,819228.0,14.062,,2,14,2,93.13,1815.0,Work
2013-05-30,819228.0,2.556,,3,15,1,93.57,1737.0,Work
2013-05-31,819228.0,36.194,,4,0,0,91.93,1818.0,Work
2013-06-01,819228.0,12.441,,5,1,14,92.42333333333332,1357.0,Weekend
2013-06-02,819228.0,0.0,,6,2,13,92.91666666666666,430.0,Weekend
2013-06-03,819228.0,12.856,,0,3,12,93.41,1882.0,Work
2013-06-04,819228.0,28.294,,1,4,11,93.36,1785.0,Work
2013-06-05,819228.0,14.276,,2,5,10,93.66,1845.0,Work
2013-06-06,819228.0,6.247,,3,6,9,94.71,1815.0,Work
2013-06-07,819228.0,26.841,,4,7,8,96.11,1885.0,Work
2013-06-08,819228.0,9.594,,5,8,7,96.01333333333334,1279.0,Weekend
2013-06-09,819228.0,3.906,,6,9,6,95.91666666666666,510.0,Weekend
2013-06-10,819228.0,10.609,,0,10,5,95.82,1826.0,Work
2013-06-11,819228.0,6.297,,1,11,4,95.5,1855.0,Work
2013-06-12,819228.0,8.082,,2,12,3,95.98,1863.0,Work
2013-06-13,819228.0,8.009,,3,13,2,96.66,1711.0,Work
2013-06-14,819228.0,40.582,,4,14,1,97.83,1856.0,Work
2013-06-15,819228.0,7.809,,5,0,0,97.84,1356.0,Weekend
2013-06-16,819228.0,0.0,,6,1,14,97.85,541.0,Weekend
2013-06-17,819228.0,4.168,,0,2,13,97.86,1786.0,Work
2013-06-18,819228.0,14.706,,1,3,12,98.46,1775.0,Work
2013-06-19,819228.0,13.562,,2,4,11,98.24,1783.0,Work
2013-06-20,819228.0,9.712,,3,5,10,94.89,1629.0,Work
2013-06-21,819228.0,34.162,,4,6,9,93.81,1700.0,Work
2013-06-22,819228.0,11.191,,5,7,8,94.23,1295.0,Weekend
2013-06-23,819228.0,4.579,,6,8,7,94.65,493.0,Weekend
2013-06-24,819228.0,5.862,,0,9,6,95.07,1820.0,Work
2013-06-25,819228.0,5.103,,1,10,5,95.25,1718.0,Work
2013-06-26,819228.0,10.65,,2,11,4,95.47,1856.0,Work
2013-06-27,819228.0,8.715,,3,12,3,97.0,1671.0,Work
2013-06-28,819228.0,40.047,,4,13,2,96.36,1808.0,Work
2013-06-29,819228.0,6.312,,5,14,1,96.88666666666668,1264.0,Weekend
2013-06-30,819228.0,1.362,,6,0,0,97.41333333333333,482.0,Weekend
2013-07-01,819228.0,1.326,,0,1,14,97.94,1797.0,Work
2013-07-02,819228.0,9.691,,1,2,13,99.65,1778.0,Work
2013-07-03,819228.0,8.371,,2,3,12,101.92,1899.0,Work
2013-07-04,819228.0,7.65,,3,4,11,102.505,1792.0,Work
2013-07-05,819228.0,41.853,,4,5,10,103.09,1804.0,Work
2013-07-06,819228.0,10.385,,5,6,9,103.07,1186.0,Weekend
2013-07-07,819228.0,5.515,,6,7,8,103.05,485.0,Weekend
2013-07-08,819228.0,6.059,,0,8,7,103.03,1826.0,Work
2013-07-09,819228.0,3.438,,1,9,6,103.46,1804.0,Work
2013-07-10,819228.0,6.782,,2,10,5,106.41,1761.0,Work
2013-07-11,819228.0,1.385,,3,11,4,104.77,1668.0,Work
2013-07-12,819228.0,40.453,,4,12,3,105.85,1749.0,Work
2013-07-13,819228.0,11.015,,5,13,2,105.96666666666668,1219.0,Weekend
2013-07-14,819228.0,5.35,,6,14,1,106.08333333333334,434.0,Weekend
2013-07-15,819228.0,4.159,,0,0,0,106.2,1781.0,Work
2013-07-16,819228.0,6.659,,1,1,15,105.88,1904.0,Work
2013-07-17,819228.0,5.232,,2,2,14,106.39,1846.0,Work
2013-07-18,819228.0,5.709,,3,3,13,107.94,1700.0,Work
2013-07-19,819228.0,37.2,,4,4,12,108.0,1752.0,Work
2013-07-20,819228.0,3.285,,5,5,11,107.53666666666666,1336.0,Weekend
2013-07-21,819228.0,0.988,,6,6,10,107.07333333333332,448.0,Weekend
2013-07-22,819228.0,5.941,,0,7,9,106.61,1753.0,Work
2013-07-23,819228.0,2.135,,1,8,8,107.13,1794.0,Work
2013-07-24,819228.0,4.376,,2,9,7,105.41,1796.0,Work
2013-07-25,819228.0,10.453,,3,10,6,105.47,1697.0,Work
2013-07-26,819228.0,40.903,,4,11,5,104.76,1808.0,Work
2013-07-27,819228.0,7.388,,5,12,4,104.71,1247.0,Weekend
2013-07-28,819228.0,1.182,,6,13,3,104.66,439.0,Weekend
2013-07-29,819228.0,0.0,,0,14,2,104.61,1802.0,Work
2013-07-30,819228.0,6.888,,1,15,1,103.14,1741.0,Work
2013-07-31,819228.0,5.485,,2,0,0,105.1,1828.0,Work
2013-08-01,819228.0,6.071,,3,1,14,107.93,1767.0,Work
2013-08-02,819228.0,35.159,,4,2,13,106.94,1748.0,Work
2013-08-03,819228.0,10.824,,5,3,12,106.83,1290.0,Weekend
2013-08-04,819228.0,2.7,,6,4,11,106.72,453.0,Weekend
2013-08-05,819228.0,15.232,,0,5,10,106.61,1763.0,Work
2013-08-06,819228.0,7.729,,1,6,9,105.32,1717.0,Work
2013-08-07,819228.0,35.329,,2,7,8,104.41,1800.0,Work
2013-08-08,819228.0,1.826,,3,8,7,103.45,1650.0,Work
2013-08-09,819228.0,25.5,,4,9,6,106.04,1785.0,Work
2013-08-10,819228.0,0.0,,5,10,5,106.09,832.0,Holiday
2013-08-11,819228.0,0.0,,6,11,4,106.14,441.0,Weekend
2013-08-12,819228.0,1.012,,0,12,3,106.19,1728.0,Work
2013-08-13,819228.0,1.032,,1,13,2,106.78,1685.0,Work
2013-08-14,819228.0,11.138,,2,14,1,106.89,1836.0,Work
2013-08-15,819228.0,2.785,,3,0,0,107.43,1656.0,Work
2013-08-16,819228.0,45.6,,4,1,15,107.58,1817.0,Work
2013-08-17,819228.0,6.535,,5,2,14,107.43333333333334,1203.0,Weekend
2013-08-18,819228.0,0.0,,6,3,13,107.28666666666666,427.0,Weekend
2013-08-19,819228.0,6.559,,0,4,12,107.14,1714.0,Work
2013-08-20,819228.0,11.235,,1,5,11,104.9,1670.0,Work
2013-08-21,819228.0,4.068,,2,6,10,103.93,1826.0,Work
2013-08-22,819228.0,7.068,,3,7,9,104.93,1599.0,Work
2013-08-23,819228.0,29.497,,4,8,8,106.48,1777.0,Work
2013-08-24,819228.0,4.306,,5,9,7,106.28,1166.0,Weekend
2013-08-25,819228.0,1.932,,6,10,6,106.08,457.0,Weekend
2013-08-26,819228.0,3.256,,0,11,5,105.88,1722.0,Work
2013-08-27,819228.0,1.647,,1,12,4,109.11,1677.0,Work
2013-08-28,819228.0,11.691,,2,13,3,110.17,1831.0,Work
2013-08-29,819228.0,3.224,,3,14,2,108.51,1647.0,Work
2013-08-30,819228.0,36.012,,4,15,1,107.98,1808.0,Work
2013-08-31,819228.0,11.529,,5,0,0,108.1525,1297.0,Weekend
2013-09-01,819228.0,1.641,,6,1,14,108.325,512.0,Weekend
2013-09-02,819228.0,10.032,,0,2,13,108.4975,1774.0,Work
2013-09-03,819228.0,6.271,,1,3,12,108.67,1762.0,Work
2013-09-04,819228.0,11.768,,2,4,11,107.29,1867.0,Work
2013-09-05,819228.0,6.065,,3,5,10,108.5,1719.0,Work
2013-09-06,819228.0,30.235,,4,6,9,110.62,1839.0,Work
2013-09-07,819228.0,13.782,,5,7,8,110.28666666666668,1245.0,Weekend
2013-09-08,819228.0,1.576,,6,8,7,109.95333333333336,456.0,Weekend
2013-09-09,819228.0,16.865,,0,9,6,109.62,1781.0,Work
2013-09-10,819228.0,1.238,,1,10,5,107.48,1678.0,Work
2013-09-11,819228.0,7.447,,2,11,4,107.65,1828.0,Work
2013-09-12,819228.0,15.815,,3,12,3,108.72,1776.0,Work
2013-09-13,819228.0,33.894,,4,13,2,108.31,1759.0,Work
2013-09-14,819228.0,5.791,,5,14,1,107.72,1259.0,Weekend
2013-09-15,819228.0,1.391,,6,0,0,107.13,500.0,Weekend
2013-09-16,819228.0,14.368,,0,1,14,106.54,1778.0,Work
2013-09-17,819228.0,7.012,,1,2,13,105.36,1716.0,Work
2013-09-18,819228.0,0.0,,2,3,12,108.23,1882.0,Work
2013-09-19,819228.0,9.494,,3,4,11,106.26,1685.0,Work
2013-09-20,819228.0,32.329,,4,5,10,104.7,1701.0,Work
2013-09-21,819228.0,5.438,,5,6,9,104.34,1304.0,Weekend
2013-09-22,819228.0,4.659,,6,7,8,103.98,479.0,Weekend
2013-09-23,819228.0,3.244,,0,8,7,103.62,1707.0,Work
2013-09-24,819228.0,6.991,,1,9,6,103.22,1780.0,Work
2013-09-25,819228.0,7.885,,2,10,5,102.68,1829.0,Work
2013-09-26,819228.0,5.121,,3,11,4,103.1,1681.0,Work
2013-09-27,819228.0,33.141,,4,12,3,102.86,1772.0,Work
2013-09-28,819228.0,5.141,,5,13,2,102.69333333333331,1286.0,Weekend
2013-09-29,819228.0,4.674,,6,14,1,102.52666666666669,503.0,Weekend
2013-09-30,819228.0,2.203,,0,0,0,102.36,1682.0,Work
2013-10-01,819228.0,0.0,,1,1,14,102.09,1744.0,Work
2013-10-02,819228.0,9.832,,2,2,13,104.15,1917.0,Work
2013-10-03,819228.0,5.791,,3,3,12,103.29,1720.0,Work
2013-10-04,819228.0,21.218,,4,4,11,103.83,1839.0,Work
2013-10-05,819228.0,8.6,,5,5,10,103.57666666666668,1324.0,Weekend
2013-10-06,819228.0,4.194,,6,6,9,103.32333333333332,504.0,Weekend
2013-10-07,819228.0,9.082,,0,7,8,103.07,1759.0,Work
2013-10-08,819228.0,7.071,,1,8,7,103.54,1721.0,Work
2013-10-09,819228.0,6.082,,2,9,6,101.63,1788.0,Work
2013-10-10,819228.0,9.435,,3,10,5,103.08,1692.0,Work
2013-10-11,819228.0,33.512,,4,11,4,102.17,733.0,Holiday
2013-10-12,819228.0,3.241,,5,12,3,102.26666666666668,949.0,Weekend
2013-10-13,819228.0,1.132,,6,13,2,102.36333333333332,464.0,Weekend
2013-10-14,819228.0,10.994,,0,14,1,102.46,1654.0,Work
2013-10-15,819228.0,2.762,,1,0,0,101.15,1761.0,Work
2013-10-16,819228.0,5.456,,2,1,15,102.34,1703.0,Work
2013-10-17,819228.0,9.2,,3,2,14,100.72,1783.0,Work
2013-10-18,819228.0,44.053,,4,3,13,100.87,1734.0,Work
2013-10-19,819228.0,7.062,,5,4,12,100.34,1346.0,Weekend
2013-10-20,819228.0,5.659,,6,5,11,99.81,500.0,Weekend
2013-10-21,819228.0,10.179,,0,6,10,99.28,1830.0,Work
2013-10-22,819228.0,3.235,,1,7,9,97.63,1687.0,Work
2013-10-23,819228.0,3.106,,2,8,8,96.9,1820.0,Work
2013-10-24,819228.0,4.691,,3,9,7,96.65,1748.0,Work
2013-10-25,819228.0,33.426,,4,10,6,97.4,1805.0,Work
2013-10-26,819228.0,7.791,,5,11,5,97.84666666666666,1282.0,Weekend
2013-10-27,819228.0,3.124,,6,12,4,98.29333333333332,549.0,Weekend
2013-10-28,819228.0,4.65,,0,13,3,98.74,1788.0,Work
2013-10-29,819228.0,7.103,,1,14,2,98.29,1710.0,Work
2013-10-30,819228.0,3.003,,2,15,1,96.81,1815.0,Work
2013-10-31,819228.0,4.453,,3,0,0,96.29,1755.0,Work
2013-11-01,819228.0,29.985,,4,1,14,94.56,1878.0,Work
2013-11-02,819228.0,2.921,,5,2,13,94.56666666666666,1106.0,Holiday
2013-11-03,819228.0,3.212,,6,3,12,94.57333333333332,515.0,Holiday
2013-11-04,819228.0,2.215,,0,4,11,94.58,1838.0,Work
2013-11-05,819228.0,9.691,,1,5,10,93.4,1848.0,Work
2013-11-06,819228.0,5.7,,2,6,9,94.74,1797.0,Work
2013-11-07,819228.0,1.5,,3,7,8,94.25,1724.0,Work
2013-11-08,819228.0,25.571,,4,8,7,94.56,1859.0,Work
2013-11-09,819228.0,3.415,,5,9,6,94.75,1184.0,Weekend
2013-11-10,819228.0,0.0,,6,10,5,94.94,561.0,Weekend
2013-11-11,819228.0,7.121,,0,11,4,95.13,1862.0,Work
2013-11-12,819228.0,6.162,,1,12,3,93.12,1814.0,Work
2013-11-13,819228.0,7.268,,2,13,2,93.91,1924.0,Work
2013-11-14,819228.0,8.032,,3,14,1,93.76,1832.0,Work
2013-11-15,819228.0,32.524,,4,0,0,93.8,1850.0,Work
2013-11-16,819228.0,3.756,,5,1,14,93.54333333333334,1346.0,Weekend
2013-11-17,819228.0,2.244,,6,2,13,93.28666666666666,512.0,Weekend
2013-11-18,819228.0,12.091,,0,3,12,93.03,1881.0,Work
2013-11-19,819228.0,3.303,,1,4,11,93.35,1784.0,Work
2013-11-20,819228.0,14.194,,2,5,10,93.34,1947.0,Work
2013-11-21,819228.0,8.088,,3,6,9,95.35,1753.0,Work
2013-11-22,819228.0,41.506,,4,7,8,94.53,1799.0,Work
2013-11-23,819228.0,0.0,,5,8,7,94.30666666666669,1229.0,Weekend
2013-11-24,819228.0,2.891,,6,9,6,94.08333333333334,453.0,Weekend
2013-11-25,819228.0,6.574,,0,10,5,93.86,1861.0,Work
2013-11-26,819228.0,4.568,,1,11,4,93.41,1834.0,Work
2013-11-27,819228.0,7.315,,2,12,3,92.05,1911.0,Work
2013-11-28,819228.0,3.685,,3,13,2,92.3,1828.0,Work
2013-11-29,819228.0,37.879,,4,14,1,92.55,1781.0,Work
2013-11-30,819228.0,5.929,,5,0,0,92.90333333333334,1272.0,Weekend
2013-12-01,819228.0,6.944,,6,1,14,93.25666666666666,485.0,Weekend
2013-12-02,819228.0,5.426,,0,2,13,93.61,1844.0,Work
2013-12-03,819228.0,7.171,,1,3,12,95.83,1812.0,Work
2013-12-04,819228.0,2.215,,2,4,11,96.97,1995.0,Work
2013-12-05,819228.0,11.462,,3,5,10,97.14,1930.0,Holiday
2013-12-06,819228.0,23.65,,4,6,9,97.48,506.0,Holiday
2013-12-07,819228.0,5.941,,5,7,8,97.35333333333334,1140.0,Weekend
2013-12-08,819228.0,0.0,,6,8,7,97.22666666666666,443.0,Weekend
2013-12-09,819228.0,7.818,,0,9,6,97.1,1812.0,Work
2013-12-10,819228.0,3.348,,1,10,5,98.32,1992.0,Work
2013-12-11,819228.0,2.488,,2,11,4,97.25,2087.0,Work
2013-12-12,819228.0,8.915,,3,12,3,97.21,1945.0,Work
2013-12-13,819228.0,54.53,,4,13,2,96.27,2033.0,Work
2013-12-14,819228.0,6.882,,5,14,1,96.57333333333334,1507.0,Weekend
2013-12-15,819228.0,1.145,,6,0,0,96.87666666666668,526.0,Weekend
2013-12-16,819228.0,5.882,,0,1,15,97.18,2161.0,Work
2013-12-17,819228.0,2.252,,1,2,14,96.99,2136.0,Work
2013-12-18,819228.0,16.248,,2,3,13,97.59,2337.0,Work
2013-12-19,819228.0,4.933,,3,4,12,98.4,2425.0,Work
2013-12-20,819228.0,38.833,,4,5,11,99.11,2490.0,Work
2013-12-21,819228.0,0.897,,5,6,10,98.94666666666669,1738.0,Holiday
2013-12-22,819228.0,3.155,,6,7,9,98.78333333333332,1093.0,Holiday
2013-12-23,819228.0,0.0,,0,8,8,98.62,2848.0,Holiday
2013-12-24,819228.0,3.6,,1,9,7,98.87,2844.0,Holiday
2013-12-25,819228.0,0.0,,2,10,6,99.025,0.0,Holiday
2013-12-26,819228.0,8.742,,3,11,5,99.18,1980.0,Holiday
2013-12-27,819228.0,38.627,,4,12,4,99.94,2022.0,Work
2013-12-28,819228.0,6.561,,5,13,3,99.59333333333332,1070.0,Weekend
2013-12-29,819228.0,1.358,,6,14,2,99.24666666666668,416.0,Weekend
2013-12-30,819228.0,11.664,,0,15,1,98.9,1388.0,Work
2013-12-31,819228.0,2.318,,1,0,0,98.17,1105.0,Holiday
2014-01-01,819228.0,0.0,,2,1,14,96.655,0.0,Holiday
2014-01-02,819228.0,9.439,,3,2,13,95.14,1875.0,Work
2014-01-03,819228.0,47.3833,,4,3,12,93.66,1817.0,Work
2014-01-04,819228.0,3.03,,5,4,11,93.48,1294.0,Weekend
2014-01-05,819228.0,0.0,,6,5,10,93.3,489.0,Weekend
2014-01-06,819228.0,2.433,,0,6,9,93.12,1754.0,Work
2014-01-07,819228.0,3.497,,1,7,8,93.31,1713.0,Work
2014-01-08,819228.0,10.436,,2,8,7,91.9,1955.0,Work
2014-01-09,819228.0,8.594,,3,9,6,91.36,1855.0,Work
2014-01-10,819228.0,33.5167,,4,10,5,92.39,1837.0,Work
2014-01-11,819228.0,6.239,,5,11,4,92.07666666666668,1300.0,Weekend
2014-01-12,819228.0,2.188,,6,12,3,91.76333333333334,531.0,Weekend
2014-01-13,819228.0,20.348,,0,13,2,91.45,1887.0,Work
2014-01-14,819228.0,2.182,,1,14,1,92.15,1738.0,Work
2014-01-15,819228.0,12.482,,2,0,0,93.78,1944.0,Work
2014-01-16,819228.0,0.779,,3,1,15,93.54,1819.0,Work
2014-01-17,819228.0,42.44,,4,2,14,93.96,1889.0,Work
2014-01-18,819228.0,9.93,,5,3,13,94.0975,1329.0,Weekend
2014-01-19,819228.0,0.0,,6,4,12,94.235,504.0,Weekend
2014-01-20,819228.0,9.615,,0,5,11,94.3725,1791.0,Work
